name,profession,street,postal_code,city,telephone,website
Haus & Technik Handwerkerservice GmbH,elektroinstallationen,Fürstenrieder Str. 196,81377,"München (Hadern) 5,7 km",,
Haus & Technik Handwerkerservice GmbH,elektroinstallationen,Fürstenrieder Str. 196,81377,"München (Hadern) 5,7 km",089 74 16 00 82,
Galensowske Robert,elektroinstallationen,Hansjakobstr. 119A,81825,"München (Berg am Laim) 5,7 km",089 65 00 33,
Volling Gerd,elektroinstallationen,Innerkoflerstr. 10A,81377,"München (Sendling-Westpark) 5,7 km",089 74 14 07 60,
Elektro-Vonbank GmbH & Co.KG,elektroinstallationen,Gmunder Str. 35A,81379,"München (Obersendling) 5,8 km",089 53 48 75,
Schäder Manfred GmbH,elektroinstallationen,Sebastian-Bauer-Str. 8,81737,"München (Ramersdorf-Perlach) 5,9 km",089 6 37 48 42,
Schulz Klaus Peter,elektroinstallationen,Neusönnerstr. 2,81825,München (Trudering) 6 km,089 6 80 15 14,
Münchner-Elektro-Anlagen-Sabbagh,elektroinstallationen,Dachauer Str. 375,80992,München (Moosach) 6 km,01577 3 07 08 02,
Seuß Siegfried,elektroinstallationen,Flossenbürger Str. 3,81549,"München (Obergiesing) 6,1 km",089 68 07 36 70,
Frederik Basedow Elektromeisterbetrieb,elektroinstallationen,Balanstr. 395a,81549,"München (Obergiesing) 6,1 km",089 20 98 84 94,
Schlag Robert,elektroinstallationen,Preziosastr. 5,81927,"München (Bogenhausen) 6,2 km",089 9 30 37 32,
Dollinger & Karl Elektroanlagen GmbH,elektroinstallationen,Rushaimerstr. 62,80689,"München (Laim) 6,2 km",089 58 93 93-0,
Elektro-Rehrl GmbH,elektroinstallationen,Fürstenrieder Str. 279,81377,"München (Sendling-Westpark) 6,3 km",089 7 00 10 40,
H&W Elektrotechnik GmbH,elektroinstallationen,Geyersperger Str. 27,80689,"München (Laim) 6,3 km",089 54 31 55 36,
Elektro-Bauer + Partner GmbH,elektroinstallationen,Wilhelmine-Reichard-Str. 7,80935,"München (Hasenbergl) 6,3 km",089 3 06 66 53 56,
Anker Stefan,elektroinstallationen,Säntisstr. 51,81825,"München (Trudering) 6,4 km",089 42 01 88 02,
Rutzmoser EDV & Datenservice,elektroinstallationen,Gaggenaystr. 11,80992,"München (Moosach) 6,4 km",089 1 41 20 01,
Weber Erich,elektroinstallationen,Lerchenauer Str. 156,80935,"München (Hasenbergl) 6,4 km",089 3 51 12 37,
Solarstern Energy UG (haftungsbeschränkt),elektroinstallationen,Ehrenbreitsteiner Str. 39,80993,"München (Moosach) 6,4 km",0160 98 66 70 05,
Marijo Komso Elektrotechnik,elektroinstallationen,Heilmannstr. 7A,81479,"München (Thalkirchen) 6,4 km",0163 6 79 48 07,
Berschneider Elektro GmbH,elektroinstallationen,Langbehnstr. 15B,80689,"München (Laim) 6,4 km",089 56 72 72,
Riad El Sabbagh M.E.A.S,elektroinstallationen,Feldmochinger Str. 42,80993,"München (Moosach) 6,5 km",089 37 41 26 71,
Gibis Elektroanlagen GmbH Christian Gibis,elektroinstallationen,Dahlienstr. 8,80935,"München (Hasenbergl) 6,5 km",089 3 54 37 45,
Elektroinstallationen Rosner GmbH,elektroinstallationen,Zettlerstr. 21,80992,"München (Moosach) 6,5 km",089 1 41 19 43,
Stefan Gmeinwieser Planungsbüro Elektrotechnik,elektroinstallationen,Rechpacherstr. 28,80689,"München (Laim) 6,7 km",089 58 72 02,
Wittmann Elektro GmbH,elektroinstallationen,Pilatusstr. 8,81825,"München (Trudering) 6,7 km",089 6 01 11 35,
Kindlein Reinhold,elektroinstallationen,Andresenstr. 15,82008,"Unterhaching 6,8 km",089 6 91 71 72,
Zierer H.,elektroinstallationen,Landsberger Str. 392,80687,"München 6,8 km",,
Ljubic Andre,elektroinstallationen,Harnierplatz 11,80939,"München (Freimann) 6,9 km",01520 2 03 09 17,
Elektro Frisch GmbH,elektroinstallationen,Brodstr. 11,81829,"München (Trudering) 6,9 km",089 42 52 50,
Gebäude & Systemtechnik Hans Zierer,elektroinstallationen,Landsberger Str. 392,81241,"München (Pasing) 6,9 km",089 57 94 93 90,
B&O Service Bayern GmbH,elektroinstallationen,Landsberger Str. 398,81241,München (Pasing) 7 km,089 5 52 13 60,
Slobodan Draganic Kabelverlegung,elektroinstallationen,Truderinger Str. 277A,81825,München (Trudering) 7 km,0176 22 57 54 80,
ELPO Elektrofachbetrieb GmbH,elektroinstallationen,Augustin-Rösch-Str. 23,80935,"München (Hasenbergl) 7,2 km",0151 66 26 87 59,
Wagenpfeil GmbH Helmut Daum Dipl.-Ing.(FH),elektroinstallationen,Irmgardstr. 14,81479,"München (Thalkirchen) 7,3 km",,
Stepien Marcin,elektroinstallationen,Silberdistelstr. 41,80689,"München (Hadern) 7,3 km",01578 5 24 32 04,
Ehmann Elektroanlagen GmbH,elektroinstallationen,Haderunstr. 10,81375,"München (Hadern) 7,3 km",089 74 01 30-0,
Marc Metschl Elektrotechniker,elektroinstallationen,Wasserburger Landstr. 36F,81825,"München (Trudering) 7,5 km",0163 7 80 91 29,
Schuster Simon,elektroinstallationen,Paul-Gerhardt-Allee 24,81245,"München (Pasing) 7,6 km",089 31 40 28 98,
Güthner Elektrohandel und Installations GmbH,elektroinstallationen,Stemplingeranger 12,81737,"München (Perlach) 7,6 km",089 6 37 18 18,
Ladwig Elektronik GmbH,elektroinstallationen,Tagetesstr. 6,80935,"München (Hasenbergl) 7,7 km",089 14 39 01 80,
Hiering Robert,elektroinstallationen,Fasanenstr. 32,82008,"Unterhaching 7,8 km",089 61 19 94 00,
Michael Müller Elektrotechnik,elektroinstallationen,Georg-Thiele-Str. 2,81829,"München (Riem) 7,8 km",089 90 66 44,
Art Stefan,elektroinstallationen,Bahnhofstr. 30,85609,"Aschheim (Dornach) 7,8 km",089 94 34 90,
Marcello Rudolf Schmid AUTARKPLUS,elektroinstallationen,Carl-Orff-Bogen 193,80939,"München (Freimann) 7,8 km",089 2 15 27 20 30,
Weber Alban,elektroinstallationen,Franz-Fackler-Str. 91B,80995,"München (Feldmoching) 7,8 km",089 1 50 66 89,
Konold Helmut,elektroinstallationen,Stresemannstr. 6,82008,"Unterhaching 7,9 km",089 6 11 41 78,
M Elektro GmbH,elektroinstallationen,Martin-Empl-Ring 10,81829,"München (Riem) 7,9 km",089 8 97 45 45 30,
230V - Elektroinstallation,elektroinstallationen,Waldhornstr. 52,80997,"München (Moosach) 7,9 km",089 35 00 44 55,
Cimpean Kabelverleger,elektroinstallationen,Würmtalstr. 137,81375,"München (Hadern) 7,9 km",0176 34 39 51 90,
Kamel Djebbi Elekro,elektroinstallationen,Züricher Str. 194,81476,"München (Forstenried) 7,9 km",01575 2 17 44 86,
Elektro Spitzwieser,elektroinstallationen,Auwaldgasse 4,80939,"München (Freimann) 7,9 km",089 37 15 66 30,
Elektro-Spitzwieser,elektroinstallationen,Auwaldgasse 4,80939,München (Schwabing-Freimann) 8 km,0174 3 77 74 97,
Zlatan Vajraca Elektrotechnik ZSB,elektroinstallationen,Am Hartmannshofer Bächl 42,80997,München (Moosach) 8 km,089 92 33 83 01,
Löffler Franz,elektroinstallationen,Adelsbergstr. 9,81247,"München (Obermenzing) 8,2 km",089 8 11 42 74,
Sicheneder Elektroanlagen GmbH,elektroinstallationen,Karwinskistr. 5,81247,"München (Obermenzing) 8,2 km",0171 6 54 24 31,
Adam Helmuth,elektroinstallationen,Bertelestr. 1,81479,"München (Solln) 8,4 km",089 7 91 63 65,
Elektro-Nassan,elektroinstallationen,Ratoldstr. 24,80995,"München (Feldmoching) 8,4 km",0171 2 44 90 55,
Nassan Helmut,elektroinstallationen,Ratoldstr. 24,80995,"München (Feldmoching) 8,4 km",089 3 13 09 28,
Elektrotechnik Robert Fuchs,elektroinstallationen,Waldhüterstr. 50,81375,"München (Hadern) 8,5 km",089 7 00 39 29,
Weber Ralf Elektroinstallation GmbH,elektroinstallationen,Fritz-Reuter-Str. 15,81245,"München (Pasing) 8,6 km",089 88 54 95,
Elektroanlagen Josef Graf,elektroinstallationen,Kaltschmiedstr. 7,81476,"München (Forstenried) 8,7 km",089 75 42 29,
Bernreiter Gesellschafter mbH,elektroinstallationen,Willy-Brandt-Allee 1,81829,"München (Riem) 8,8 km",089 94 92 46 00,
Huber Andreas,elektroinstallationen,Samerhofstr. 2,81247,"München (Obermenzing) 8,9 km",089 88 16 60,
Poelzer & Hubwieser Elektroanlagen,elektroinstallationen,Sedelhofstr. 6,81247,"München (Obermenzing) 8,9 km",089 7 25 52 53,
Geppert Thomas,elektroinstallationen,Planegger Str. 34,81241,München (Pasing) 9 km,089 88 99 91 76,
Elektro Eder GmbH,elektroinstallationen,Manzostr. 17,80997,"München (Allach) 9,1 km",089 8 12 18 81,
Czesch Elektroanlagen GmbH,elektroinstallationen,Bodenseestr. 25,81241,"München (Pasing) 9,1 km",089 6 14 24 23-0,
Grund Alfred,elektroinstallationen,Paul-Preuß-Str. 13A,80995,"München (Feldmoching) 9,2 km",089 3 13 73 24,
Grund Alfred,elektroinstallationen,Paul-Preuß-Str. 13A,80995,"München (Feldmoching) 9,2 km",0172 8 52 83 64,
Grießhammer Helmut,elektroinstallationen,Gautinger Str. 10,81475,"München (Fürstenried) 9,2 km",089 7 45 93 39,
Sabah Kudaidah,elektroinstallationen,Forstenrieder Allee 277,81476,"München (Forstenried) 9,3 km",089 75 98 46 66,
Soyer Elektroanlagen GmbH,elektroinstallationen,Hegelstr. 29,81739,"München (Perlach) 9,3 km",089 6 01 42 81,
Markus Wälther Elektrotechnik,elektroinstallationen,Am Hochstand 38,81827,"München (Trudering) 9,6 km",089 55 05 67 49,
Elektro Popp GmbH,elektroinstallationen,Gartenstr. 2,82049,"Pullach i.Isartal 9,7 km",089 7 93 88 42,
Elektro Service Cavi GmbH,elektroinstallationen,Am Krautgarten 1,81243,"München (Pasing) 9,7 km",089 8 20 44 11,
Wiese Gerd,elektroinstallationen,Karlsfelder Str. 35,80995,"München (Feldmoching) 9,8 km",,
Hummel Veranstaltungs- und Elektrotechnik München,elektroinstallationen,Franckensteinstr. 2,81243,München (Pasing) 10 km,089 54 64 68 90,
Elektrotechnik Lanzendorfer,elektroinstallationen,Niobestr. 30,81827,"München (Trudering) 10,1 km",089 85 63 03 96,
Gebr. Köhler GbR,elektroinstallationen,Dornröschenstr. 55,81739,"München (Perlach) 10,3 km",089 6 01 84 59,
Bauer Elektroanlagen Süd,elektroinstallationen,Sigmund-Riefler-Bogen 22,81829,"München (Riem) 10,3 km",089 31 80 83-0,
Sieber Helmut,elektroinstallationen,Schörgenwiesenweg 28,80995,"München (Feldmoching) 10,6 km",089 1 41 72 60,
Wilhelm E. GmbH,elektroinstallationen,Fastlingerstr. 2,80999,"München (Allach) 10,6 km",0171 2 41 71 78,
Liebetrau Andreas,elektroinstallationen,Römerstr. 98,85609,"Aschheim 10,7 km",0176 78 16 25 80,
elha-service Küchenmontage GmbH,elektroinstallationen,Peter-Stegmüller-Weg 1,80999,"München (Allach-Untermenzing) 10,8 km",089 8 12 28 89,
E. Wilhelm Elektroanlagen GmbH & Co. KG,elektroinstallationen,Thea-Knorr-Str. 11,80999,"München (Allach) 10,9 km",089 89 22 37 47,
Nelhiebel Stefan,elektroinstallationen,Dilsberger Str. 3,81245,"München (Aubing) 10,9 km",089 86 37 96 89,
Schwarz Josef,elektroinstallationen,Grünwedelstr. 13,80999,"München (Allach) 10,9 km",089 8 12 49 65,
Hermanski Eduard,elektroinstallationen,Frühaufstr. 60,80999,"München (Allach) 10,9 km",089 89 22 09 70,
Elektrotechnik Kling,elektroinstallationen,Peter-Müller-Str. 45a,80997,"München (Allach) 10,9 km",089 46 13 88 92,
Sing Michael,elektroinstallationen,Lantpertstr. 6,85609,"Aschheim 11,1 km",089 9 03 28 43,
Wieland Klaus,elektroinstallationen,Gleichweg 19,80999,"München (Allach) 11,1 km",089 89 22 00 77,
"Hammerl Kurt GmbH, Elektroinstallation",elektroinstallationen,Gailenreuther Str. 26,81243,"München (Aubing) 11,1 km",,
Elektroanlagen Erich Popp,elektroinstallationen,Haydnstr. 17,85622,"Feldkirchen 11,3 km",0172 8 23 13 48,
Wittmann GmbH,elektroinstallationen,Berthold-Litzmann-Str. 4,80995,"München (Feldmoching) 11,3 km",089 15 81 27-0,
Krämer Siegfried,elektroinstallationen,Wilhelm-Zwölfer-Str. 22,80997,"München (Allach) 11,4 km",089 14 33 27 89,
ALTeVi Elektroanlagen Ltd. & Co. KG,elektroinstallationen,Am Lochholz 20,80999,"München (Allach) 11,7 km",089 8 18 98 16 20,
Laszlo Toth L & T Lifts,elektroinstallationen,Kühlenfelser Str. 11,81249,München (Aubing) 12 km,089 87 26 63,
EL=KOR Elektro-Anlagen GmbH,elektroinstallationen,Zum Schwabenbächl 52,80997,München (Allach) 12 km,089 9 21 01-01,
Ferzandi Elektrotechnik GmbH,elektroinstallationen,Grubmühlerfeldstr. 43,82131,"Gauting 15,8 km",089 89 30 62 45,
Jähnig,elektroinstallationen,Industriestr. 43,81245,München (Aubing) 12 km,089 8 63 39 90,
Kraft-Günter Elektroinstallationen,elektroinstallationen,Schwemmstr. 12,81245,"München (Aubing) 12,2 km",089 86 30 85 13,
Rahmi Sezmez R&S Elektrotechnik,elektroinstallationen,Wiesentfelser Str. 72,81249,"München (Aubing) 12,3 km",089 58 95 83 07,
Elektroinstallationen Kraft-Günter,elektroinstallationen,Ubostr. 21,81245,"München (Aubing) 12,3 km",089 89 54 60 17,
Münchner Glasfaser-Technik GmbH,elektroinstallationen,Ubostr. 21,81245,"München (Aubing) 12,3 km",089 35 85 13 07,
Nelhiebel Elektrotechnik GmbH,elektroinstallationen,Jakob-Baumann-Str. 7,81249,"München (Aubing) 12,4 km",089 8 64 00 10-0,
Fernmeldetechnik Markus John,elektroinstallationen,Biburger Str. 1,81249,"München (Aubing) 12,7 km",089 86 39 93 64,
Grünig Elektrotechnik,elektroinstallationen,Denkenhofstr. 18,81249,"München (Lochhausen) 12,7 km",089 80 03 23 28,
Elektro Meyer,elektroinstallationen,Wörnbrunner Str. 16A,82041,"Deisenhofen (Deisenhofen) 12,8 km",089 21 89 13 03,
Achim Rosentreter Elektrotechnik,elektroinstallationen,Altostr. 107,81249,"München (Aubing) 12,9 km",089 86 30 66 89,
Sicheneder,elektroinstallationen,Langwieder Hauptstr. 4,81249,"München (Lochhausen) 13,3 km",089 8 14 41 12,
Braun Petru,elektroinstallationen,Erlbachwiesenweg 14,81249,"München (Lochhausen) 14,9 km",089 7 91 65 35,
n-telligent GbR,elektroinstallationen,Gartenstr. 6,85630,"Grasbrunn (Neukeferloh) 14,9 km",0151 25 04 77 99,
Elektro Christian Schwarz,elektroinstallationen,Daitenhausener Str. 19,85386,"Eching 18,1 km",089 20 32 76 39,
Elektro Kraft GmbH,elektroinstallationen,,,,0171 3 68 77 94,
Elektro Rainer,elektroinstallationen,Ledererstr. 11,82131,"Gauting 16,2 km",,
Elektroinstallationen Rosner GmbH,elektroinstallationen,80992 München,,,,
Energietechnik Hellmannsberger GbR,elektroinstallationen,Erfurter Str. 21,85386,"Eching 19,1 km",089 4 52 05 66 10,
Hechinger Gerhard,elektroinstallationen,81829 München,,,089 94 50 04 42,
Komnitel-Gebäudesystemtechnik,elektroinstallationen,Goethestr. 2,82110,"Germering 15,9 km",0160 96 20 07 24,
Lorenz Wilhelm,elektroinstallationen,81735 München,,,089 67 71 24,
MIETHANER ELEKTROTECHNIK,elektroinstallationen,Waldstr. 18,85599,"Hergolding 16,4 km",089 90 13 90 35,
Mitosinka Peter,elektroinstallationen,Kiefernstr. 72,82178,"Puchheim (Puchheim Bahnhof) 17,4 km",089 89 02 05 68,
Rico Langenecker Elektroinstallation,elektroinstallationen,Hunkelestr. 49,81476,"München (Forstenried) 7,7 km",089 7 49 90 45,
Fliesen Listl & Müller Handels und Verlege GmbH,elektroinstallationen,Parrotstr. 14,80999,"München (Allach) 11,4 km",089 8 12 33 01,
Nelhiebel Elektrotechnik GmbH,elektroinstallationen,Jakob-Baumann-Str. 7,81249,"München (Freiham) 12,5 km",089 86 40 01 00,
Angelo Michael -seit 30 Jahren-,elektroinstallationen,Schmidbartlanger 1,80939,"München (Freimann) 8,1 km",089 3 54 34 41,
Felix Nistler GmbH,elektroinstallationen,Maistr. 49,80337,"München (Isarvorstadt) 1,5 km",089 54 46 18-0,
Schnell Gut & Günstig Renovierung GmbH,elektroinstallationen,Landsberger Str. 249,80687,"München (Laim) 4,7 km",089 99 93 15 77,
TP Networks Dienstleistungs GmbH Ing.-Büro für Kommunikationstechnik und Projektmanagement,elektroinstallationen,Klausenburger Str. 9,81677,"München 5,2 km",089 3 57 15 10,
TP Networks Dienstleistungs GmbH Ing.-Büro für Kommunikationstechnik und Projektmanagement,elektroinstallationen,Klausenburger Str. 9,81677,"München (Bogenhausen) 5,2 km",089 35 71 51-0,
Funke Helmut u. Herbert,elektroinstallationen,Schießstättstr. 18,80339,"München (Schwanthalerhöhe) 2,3 km",089 50 72 35,
MC Elektrotechnik Inh. Marco Campanella,elektroinstallationen,Neumarkter Str. 71,81673,"München (Berg am Laim) 3,7 km",089 46 09 91 10,
DELTA Tor-Technik,elektroinstallationen,Chiemgaustr. 135,81549,"München (Ramersdorf) 3,8 km",089 1 89 11 11 11,
KG-Elektrotechnik,elektroinstallationen,Akeleistr. 4,81547,"München (Harlaching) 4,4 km",0163 3 09 15 50,
Bleumortier Elektro GmbH München,elektroinstallationen,Ledererstr. 17,80331,München (Altstadt) 287 m,089 22 31 11,
Friedrich Liebhart GmbH | Elektroinstallationen | Elektrofachhandel |Reparaturen,elektroinstallationen,Hofangerstr. 12,81735,"München (Ramersdorf) 4,6 km",089 40 47 33,
Karl Greiner GmbH Elektro |Haustechnik | Sanitär | Badezimmerrenovierungen| Entkalkungen |Wasseraufbereitung | Wärmepumpen,elektroinstallationen,Stolzhofstr. 28,81825,"München (Trudering) 8,2 km",089 42 26 55,
Sift Elektroanlagen Meisterbetrieb der Elektroinnung,elektroinstallationen,Kreuzstr. 2,85551,"Kirchheim 14,1 km",089 9 03 95 00,
TP Networks Dienstleistungs GmbH,elektroinstallationen,Klausenburger Str. 9,81677,"München (Bogenhausen) 5,2 km",089 3 57 15 10,
Furtmayr Elektroanlagen GmbH,elektroinstallationen,Lochhamer Schlag 5,82166,"Gräfelfing (Lochham) 9,3 km",089 70 05 88 00,
GÖPFERT ELEKTROTECHNIK GMBH,elektroinstallationen,Allacher Str. 233,80997,"München (Untermenzing) 8,9 km",089 89 22 49 36,
Elektro Dendl GbR,elektroinstallationen,Rößeler Str. 28,81929,"München (Bogenhausen) 5,4 km",089 93 17 79,
Elektro Wagner GmbH & Co. KG,elektroinstallationen,Erfurter Str. 7,85386,"Eching 19,1 km",089 3 19 26 84,
Georg Huber Elektroanlagen GmbH,elektroinstallationen,Hauptstr. 24,82131,"Gauting (Unterbrunn) 20,2 km",089 89 33 67 85,
GET Geier Elektrotechnik GmbH,elektroinstallationen,Griesbergstr. 2,82205,"Gilching (Geisenbrunn) 18,8 km",08105 77 34 74,
Naumann,elektroinstallationen,Ickelsamerstr. 19,81825,"München (Trudering) 7,7 km",089 42 57 57,
Abold GmbH Elektroinstallation & Service,elektroinstallationen,Leonrodstr. 67,80636,"München (Neuhausen) 3,3 km",089 5 00 49 79,
Elektro-Stöckert-Fernmeldebau GmbH,elektroinstallationen,Abensbergstr. 59 -61,80993,"München (Moosach) 7,8 km",089 14 40 01,
Göpfert Elektrotechnik GmbH,elektroinstallationen,Allacher Str. 233,80997,"München (Untermenzing) 8,9 km",089 89 22 49 36,
Halbritter & Meir Elektroanlagen GmbH,elektroinstallationen,Reichenbachstraße 10,80469,München (Isarvorstadt) 497 m,089 26 82 03,
Neon-Haas GmbH,elektroinstallationen,Rößeler Str. 12,81929,"München (Bogenhausen) 5,2 km",089 93 14 39,
ELFREMA Elektroanlagen GmbH,elektroinstallationen,Lindberghstr. 26,80939,"München (Freimann) 6,2 km",089 3 22 87 57,
AEK Elektroschnelldienst & Aufzüge,elektroinstallationen,Griegstr. 1 A,80807,München (Milbertshofen) 5 km,089 5 44 25 50,
Gerhard Deichsel Elektroanlagen GmbH / Elektriker München,elektroinstallationen,Plankenhofstr. 29,81929,München (Bogenhausen) 6 km,089 93 19 91,
Götzberger Elektroanlagen GmbH,elektroinstallationen,Ottostr. 39,85521,"Ottobrunn 11,1 km",089 6 09 78 56,
W. Berghammer GmbH Elektro-Anlagen,elektroinstallationen,Haldenseestraße 39,81671,"München (Ramersdorf) 4,4 km",089 49 28 86,
Hans Nothaft Elektroinstallation e.K.,elektroinstallationen,Pippinger Str. 49,81245,"München (Obermenzing) 9,1 km",089 8 11 43 12,
Sponton Elektrische und Mechanische Werkstätten,elektroinstallationen,Maistr. 55,80337,"München (Isarvorstadt) 1,6 km",089 53 34 59,
Lankisch Frank,elektroinstallationen,Zieblandstr. 4,80799,"München (Maxvorstadt) 1,6 km",089 2 72 02 27,
Elektro Rückert Inh. Bernhard Jonas,elektroinstallationen,Sedanstr. 26,81667,München (Haidhausen) 2 km,089 4 48 02 70,
Elektro Pankalla,elektroinstallationen,Pilgersheimer Str. 58,81543,"München (Untergiesing) 2,6 km",,
Sessl Josef Elektrische Einrichtungen für Stark- und Schwachstrom,elektroinstallationen,Kurfürstenplatz 5,80796,"München (Schwabing-West) 2,5 km",0171 6 13 90 07,
Elektro Graser GmbH,elektroinstallationen,Gollierstr. 70,80339,"München (Schwanthalerhöhe) 3,1 km",089 89 06 74-0,
Bleumortier Elektro GmbH,elektroinstallationen,Bräuhausstr. 10,80331,München (Altstadt) 366 m,0171 3 80 38 32,
Elektroanlagen GmbH Spiss Kurt,elektroinstallationen,Reichenbachstr.,80469,München (Altstadt) 366 m,0176 12 68 20 30,
Elektro Ponta GmbH,elektroinstallationen,Walchenseeplatz 1,81539,"München (Obergiesing) 2,8 km",089 62 00 16 01,
Hans Seemüller GmbH,elektroinstallationen,Sendlinger Str. 46,80331,München (Altstadt) 577 m,089 23 66 30-0,
Elektro Kocher GmbH,elektroinstallationen,Baaderstr. 11,80469,München (Isarvorstadt) 692 m,089 2 02 15 29,
TPS Elektro-Schaltanlagen GmbH,elektroinstallationen,Kohlstr. 3,80469,München (Isarvorstadt) 702 m,01520 8 67 13 43,
TPS Elektro-Schaltanlagen,elektroinstallationen,Kohlstr. 3,80469,München (Isarvorstadt) 704 m,089 2 28 33 65,
ENC Elektronetzwerktechnik Chrimpakis GmbH & Co. KG,elektroinstallationen,Fraunhoferstr. 11a,80469,München (Isarvorstadt) 747 m,089 42 03 69 75,
Bunz Ernst,elektroinstallationen,Thierschstr. 12,80538,München (Lehel) 763 m,089 22 62 32,
Bunz Ernst,elektroinstallationen,Thierschstr. 12,80538,München (Lehel) 763 m,,
FH Elektro,elektroinstallationen,Ickstattstr. 16,80469,München (Isarvorstadt) 1 km,0176 87 87 02 22,
Schubert,elektroinstallationen,Unsöldstr. 16,80538,München (Lehel) 1 km,089 29 34 55,
Die Macher GmbH,elektroinstallationen,Karwendelstr. 30,81369,"München (Sendling) 3,9 km",089 72 06 94 57,
Die Macher GmbH,elektroinstallationen,Karwendelstr. 30,81369,"München (Sendling) 3,9 km",089 72 01 52 58,
Elektronotdienst Die Macher GmbH,elektroinstallationen,Karwendelstr. 30,81369,"München (Sendling) 3,9 km",089 74 00 96 64,
Herzog Thomas,elektroinstallationen,Lilienstr. 46,81669,"München (Au) 1,2 km",0171 7 26 40 23,
Elektro Riederer GmbH,elektroinstallationen,Goethestr. 21,80336,"München (Ludwigsvorstadt) 1,2 km",089 74 34 27-0,
Schober Rolf,elektroinstallationen,Türkenstr. 45,80799,"München (Maxvorstadt) 1,4 km",089 28 51 25,
Ewald Zenker zenewa Sicherheitstechnik,elektroinstallationen,Preysingstr. 9,81667,"München (Haidhausen) 1,4 km",089 48 44 98,
Albert Saiger GmbH,elektroinstallationen,Falkenstr. 7a,81541,"München (Au) 1,6 km",089 65 00 37,
ACE-Schneider Elektroinstallation,elektroinstallationen,Steinstr. 15,81667,"München (Haidhausen) 1,6 km",089 48 95 33 06,
bELEKTRO Meisterbetrieb GmbH,elektroinstallationen,Thalkirchner Str. 82,80337,"München (Isarvorstadt) 1,6 km",089 24 23 11 83,
Bredl Georg GmbH,elektroinstallationen,Schopenhauerstr. 94,80809,"München (Milbertshofen) 4,7 km",089 3 50 81 81,
Usta Elektro,elektroinstallationen,Kapuzinerstr. 19,80337,"München (Isarvorstadt) 1,7 km",089 54 37 04 66,
Schüddekopf Elektroanlagen GmbH,elektroinstallationen,Waakirchner Str. 46,81379,München (Thalkirchen) 5 km,089 7 23 56 58,
Schüddekopf Elektroanlagen GmbH,elektroinstallationen,Waakirchner Str. 46,81379,München (Thalkirchen) 5 km,,
Alfons Albrecht GmbH & Co. KG,elektroinstallationen,Theresienstr. 124,80333,"München (Maxvorstadt) 1,8 km",089 52 85 10,
Elektro Köberle GmbH,elektroinstallationen,Oefelestr. 6A,81543,"München (Au) 1,9 km",089 62 48 98 48,
Safaa Al-Nisani Elektrotechnik & Werbung,elektroinstallationen,Humboldtstr. 16,81543,"München (Untergiesing) 1,9 km",0179 4 22 28 66,
Albert Günter,elektroinstallationen,Lindwurmstr. 68,80337,"München (Ludwigsvorstadt) 2,1 km",01520 2 02 54 84,
Elektrotechnik Selbin Demirovic,elektroinstallationen,Landsberger Str. 15,80339,"München (Schwanthalerhöhe) 2,2 km",01515 0 66 45 16,
Lippert Gebäudetechnik Services GmbH,elektroinstallationen,Franz-Josef-Strasse 40,80801,"München (Schwabing-West) 2,3 km",089 7 46 15 00,
Elektro Gottschalk Inh. Stephan Gottschalk,elektroinstallationen,Bauerstr. 3,80796,"München (Schwabing-West) 2,4 km",089 2 71 07 45,
Elektro Lahner,elektroinstallationen,Lohstr. 34,81543,"München (Untergiesing) 2,4 km",089 41 85 74 27,
Fritz Hochschwender,elektroinstallationen,Elisabethstr. 34,80796,"München (Schwabing-West) 2,5 km",089 2 71 33 66,
Galusin R.,elektroinstallationen,Tulbeckstr. 13,80339,"München (Schwanthalerhöhe) 2,5 km",089 5 02 37 85,
Elektro Pankalla,elektroinstallationen,Pilgersheimer Str. 58,81543,"München (Untergiesing) 2,6 km",089 6 51 63 23,
Elektroservice Pankalla Waldemar,elektroinstallationen,Pilgersheimer Str. 58,81543,"München (Untergiesing) 2,6 km",089 62 28 69 60,
Vendom GmbH,elektroinstallationen,Agnesstr. 64,80797,"München (Schwabing-West) 2,6 km",0152 57 21 21 09,
IBS Elektroplanung,elektroinstallationen,Implerstr. 25,81371,"München (Sendling) 2,6 km",089 54 76 31 70,
Stań Daniel,elektroinstallationen,Radlkoferstr. 2,81373,"München (Sendling) 2,7 km",0151 25 09 84 23,
Nisa,elektroinstallationen,Lindwurmstr. 102,80337,"München (Sendling) 2,7 km",089 7 46 92 74,
Heynemann GmbH,elektroinstallationen,Rosenheimer Str. 145,81671,"München (Berg am Laim) 2,8 km",089 49 25 99,
Elektro Schwankl,elektroinstallationen,Marianne-Brandt-Str. 20,80807,"München (Schwabing) 5,1 km",089 1 49 58 52,
Top-Team Elektro GmbH,elektroinstallationen,Elisabethstr. 81,80797,"München (Schwabing-West) 2,8 km",089 35 65 83 69,
Yigit Elektrotechnik,elektroinstallationen,Gollierplatz 8,80339,"München (Schwanthalerhöhe) 2,9 km",0176 76 10 66 47,
Galusin Raimund Elektro,elektroinstallationen,Aberlestr. 23,81371,"München (Sendling) 2,9 km",089 7 46 04 48,
Berghammer Erich GmbH,elektroinstallationen,Kiliansplatz 5,80339,München (Schwanthalerhöhe) 3 km,089 5 02 19 80,
Berghammer Erich GmbH,elektroinstallationen,Kiliansplatz 5,80339,München (Schwanthalerhöhe) 3 km,,
