name,profession,street,postal_code,city,telephone,website
Augenarzt Dr. med. Robert Dederichs,arzt,Isartorplatz 6,80331,München (Lehel) 701 m,089 21 66 91 91,
Dr. med. Frank Klauser,arzt,Eberwurzstr. 81,80935,"München (Hasenbergl) 7,6 km",089 3 13 17 63,
Auer Regina Dr.med. Radiologische-Nuklearmedizinische Praxis MünchenGroßhadern,arzt,Würmtalstr. 100,81375,"München (Hadern) 7,3 km",089 54 72 65 80,
Anger Marius M. Dr.,arzt,Sendlinger Str. 37,80331,München (Altstadt) 575 m,089 3 14 10 63,
Dr. med. Peter Snopkowski | Facharzt für Chirurgie | München,arzt,Sonnenstr. 29,80331,München (Altstadt) 747 m,089 2 44 18 74 50,
Dr. med. Gabriele Fenzel - Praxis für Psychosomatische Medizin,arzt,Bauerstr. 19,80796,"München (Schwabing-West) 2,5 km",089 27 37 35 53,
"Gastroenterologie am Stachus Dr. Ruckdeschel, Dr. Göttsberger",arzt,Karlsplatz 10,80335,München (Altstadt) 707 m,089 51 55 57-0,
Svetlana Sasic-Renke Kinder- u. Jugendpsychotherapie,arzt,Giesinger Bahnhofplatz 2,81539,"München (Obergiesing) 3,3 km",089 99 94 82 30,
Alakkozai Rahmatullah Dr.med.,arzt,Peschelanger 11,81735,"München (Perlach) 6,9 km",089 67 11 61,
Internistin | Dr. med. Heike Bräuer-Hermannsdörfer | München,arzt,Pelkovenstr. 45,80992,"München (Moosach) 6,7 km",089 1 49 62 72,
Rembold Stefan Dr.,arzt,Wasserburger Landstr. 225,81827,München (Trudering) 10 km,089 4 30 60 02,
Schäffer Günther Chirurg,arzt,Volkartstr. 1,80634,"München (Neuhausen) 3,8 km",089 1 68 96 66,
Umweltmedizin | Frauenarzt Prof. Dr. Schulte-Uebbing | München,arzt,Residenzstr. 9,80333,München (Altstadt) 270 m,089 29 96 55,
Heitland Andreas S. Dr.med.,arzt,Rindermarkt 2,80331,München (Altstadt) 118 m,089 23 70 80 83-0,
Herberger Bernd Dr.med.,arzt,Weinstr. 4,80333,München (Altstadt) 91 m,089 29 71 11,
Frauenärztin Dr. med. Claudia Buchmann-Macrander,arzt,Marienplatz 21,80331,München (Altstadt) 48 m,089 23 03 29 60,
Die Ästheten - Medical Spa,arzt,Tal 13,80331,München 285 m,089 9 54 71 96 10,
HNO an der Hofstatt Beate Huesig,arzt,Hotterstr. 3,80331,München (Altstadt) 323 m,089 12 26 91 12,
Prof.Dr. Sylvia Heywang-Köbrunner Mammographie,arzt,Sonnenstr. 29,80331,München (Altstadt) 747 m,089 9 61 66 13 50,
Deindl Florian Dr.med.,arzt,Weinstr. 3,80333,München (Altstadt) 84 m,089 29 55 21,
Adamczyk Reimund Dr.med. u. Neppel Zoltan Dr.med.,arzt,Marienplatz 1,80331,München (Altstadt) 56 m,089 22 04 64,
"Wagner Jürgen Dr.med., Zitzmann Alexander Dr.med., Reindl Irmingard Dr.med.",arzt,Promenadeplatz 8,80333,München (Altstadt) 435 m,,
Habig Juliane,arzt,Promenadeplatz 12,80333,München (Altstadt) 482 m,089 22 88 01 02,
Frauenarztpraxis Beate Winstel,arzt,Rosenstr. 6,80331,München (Altstadt) 135 m,089 2 60 37 17,
Privatpraxis für HNO-Heilkunde Plastische Operationen Spezielle HNO-Chirurgie,arzt,Theatinerstr. 46,80333,München (Altstadt) 250 m,089 2 42 14 75-0,
Wenzel Astrid,arzt,Marienplatz 20,80331,München (Altstadt) 53 m,089 2 60 66 58,
Tourlakidou Sofia Dr.med.,arzt,Tal 21,80331,München (Altstadt) 366 m,089 54 54 48 47,
Kardiologie 360° in München - Praxis des MVZ Med 360 Grad München – Alter Hof,arzt,Dienerstr. 12,80331,München 217 m,089 21 66 91 80,
Nuklearmedizin 360° in München - Praxis des MVZ Med 360 Grad München – Alter Hof,arzt,Dienerstr. 12,80331,München 217 m,089 21 66 91 80,
Schnell Rudolf Dr.,arzt,Neuhauser Str. 15,80331,München (Altstadt) 402 m,089 22 59 11,
Fahn Werner Dr.med.,arzt,Theatinerstr. 38,80333,München (Altstadt) 347 m,089 22 00 66,
"Nest Julia C. Dr., Nothhaft Julia Dr., Stoll M.B.",arzt,Aventinstr. 7,80469,München (Isarvorstadt) 572 m,089 22 04 11,
Ritscher B. Dr.med.,arzt,Tal 13,80331,München (Altstadt-Lehel) 284 m,089 22 11 41,
Wenzl Gundakar Dr. med.,arzt,Ottostr. 5,80333,München (Maxvorstadt) 782 m,089 28 80 49 99,
"Öking Gisela Dr.med. , Schöneich Heinrich Dr.med. Chirurgen",arzt,Tal 11,80331,München (Altstadt) 268 m,089 22 59 39,
"Rheumatologie im Zentrum, Dr. med. Susanne Schalm",arzt,Tal 12,80331,München (Altstadt) 273 m,089 9 54 28 70-0,
Buchali Barbara,arzt,Theatinerstr. 3,80333,München (Altstadt) 221 m,,
Buchali Barbara Dr.med.,arzt,Theatinerstr. 3,80333,München 221 m,089 24 21 89 70,
Diabetespraxis Maria Schmidt,arzt,Rindermarkt 17,80331,München (Altstadt) 77 m,089 2 42 24 69-0,
Gemeinschaftsp. F. Psychotherapie Prof. Dr. Fegg Kollegen GbR,arzt,Sonnenstr. 10,80331,München (Ludwigsvorstadt) 829 m,089 53 90 63 85-0,
Nyncke Holger Dr.med.,arzt,Weinstr. 3,80333,München (Altstadt) 86 m,089 24 29 44-0,
Zühlke Sigrid Hildegard,arzt,Baaderstr. 12,80469,München (Isarvorstadt) 627 m,089 21 93 95 10,
Artmann Almut Dr.,arzt,Theatinerstr. 40,80333,München (Altstadt) 331 m,089 24 29 58 83,
Mameghanian Mina Dr. med.,arzt,Josephspitalstr. 9,80331,München (Altstadt) 603 m,089 26 94 99 69,
Dr. Allan A. Allan,arzt,Theatinerstr. 35,80333,München (Altstadt) 381 m,089 95 48 78 97,
Tschürtz Sonja Dr.,arzt,Weinstr. 11,80333,München (Altstadt) 175 m,089 2 10 23 59-0,
Henze Kurt Dr.med.,arzt,Burgstr. 12,80331,München (Altstadt) 193 m,089 29 29 42,
Orthospinum Dr.med. Oliver Oetke,arzt,Sendlinger Str. 13,80331,München (Altstadt) 345 m,089 2 42 06 49-0,
Müller-Holve Wolfgang Prof. Dr. Dr.med.,arzt,Kaufingerstr. 12,80331,München (Altstadt) 124 m,089 22 64 68,
Krieger Michael Dr.med.,arzt,Karlsplatz 4,80335,München (Altstadt) 724 m,089 55 02 88 77,
"Gahlert Michael Dr.habil.Dr.med.dent., Röhling Stefan Dr.habil.Dr.med.dent.",arzt,Theatinerstr. 1,80333,München (Altstadt) 205 m,089 2 36 68 00,
Pförringer W. Prof. Dr. med.,arzt,Theatinerstr. 1,80333,München (Altstadt) 213 m,089 25 55 39 40,
März Patricia Dr.,arzt,Schützenstr. 5,80335,München (Ludwigsvorstadt) 969 m,089 55 71 71,
Bouliopoulos Panagiotis Dr.med.,arzt,Sonnenstr. 22,80331,München (Ludwigsvorstadt) 820 m,089 59 99 73 72,
Bouliopoulos Panagiotis Dr.med.,arzt,Sonnenstr. 22,80331,München (Ludwigsvorstadt) 820 m,,
Pickl Ulrich Dr.med.,arzt,Promenadeplatz 10,80333,München (Altstadt) 449 m,089 23 70 89-0,
Kauer Werner Prof. Dr.,arzt,Ledererstr. 4,80331,München (Altstadt) 245 m,089 22 53 50,
Rieger Th. Dr.,arzt,Ledererstr. 4,80331,München (Altstadt) 245 m,089 22 28 87,
Saller Annegret Dr.med.,arzt,Windenmacherstr. 2,80333,München (Altstadt) 256 m,089 29 95 01,
Groth Thomas Dr.med.,arzt,Eisenmannstr. 4,80331,München (Altstadt) 484 m,089 59 42 14,
"Hofer Christian Priv.Doz.Dr.med.habil., Günther Markus Dr.med.",arzt,Odeonsplatz 2,80539,München (Maxvorstadt) 663 m,089 28 20 81,
Wimmer Richard,arzt,Blumenstr. 1,80331,München (Altstadt) 302 m,089 26 37 55,
Gemeinschaftspraxis - Prof. Dr. T.P.U. Wustrow und Partner,arzt,Wittelsbacherplatz 1,80333,München (Maxvorstadt) 682 m,089 28 41 55,
Scharf Axel Dr.med.,arzt,Kanalstr. 13,80538,München (Altstadt-Lehel) 697 m,089 29 16 00 86,
Schöttle Philip Prof. Dr. med.,arzt,Theatinerstr. 40- 42,80331,München (Altstadt) 334 m,089 20 80 49 00,
Hanken Knut Dr.,arzt,Sendlinger Str. 37,80331,München (Altstadt-Lehel) 576 m,089 1 89 04 73 30,
"Orthopädie Dr. Meschede und Kollegen, Praxis in München",arzt,Theatinerstr. 36,80333,München (Altstadt) 359 m,089 22 22 66,
Gemeinschaftspraxis Antonia Hanken-Schnellinger Dr. med. Ramona Saleh-Birjandi,arzt,Sendlinger Str. 37,80331,München (Altstadt) 584 m,089 1 89 04 73-30,
Bäumler Dominik Dr.,arzt,Isartorplatz 4,80331,München (Lehel) 671 m,089 29 49 74,
"Vogelgesang Johannes Dr. med., Steinberger Tilman Dr. med.",arzt,Rosenheimer Str. 2,81669,"München (Au) 1,1 km",089 45 87 36-0,
Coler Beatrice Dr.,arzt,Reichenbachstr. 17,80469,München (Isarvorstadt) 545 m,089 26 81 72,
Strecker Manfred Dr. med.,arzt,Stollbergstr. 11,80539,München (Altstadt) 551 m,089 22 07 21,
Feller Axel Mario Prof. Dr. med. Dr. habil,arzt,Maximilianstr. 38-40,80539,München (Altstadt) 630 m,089 21 11 30-0,
Hofer Bernhard Dr.med.,arzt,Brienner Str. 13,80333,München (Altstadt) 634 m,089 29 26 79,
Hachemi Dezfouli Afssaneh,arzt,An der Hauptfeuerwache 4,80331,München (Altstadt) 674 m,089 2 60 41 21,
Keller Josef Dr.med.,arzt,Theatinerstr. 29,80333,München (Altstadt) 460 m,089 22 10 50,
Riechert Ingrid Dr.med.,arzt,Seitzstr. 12,80538,München (Lehel) 844 m,089 29 20 89,
Scheithauer Hans Dr.,arzt,Isartorplatz 6,80331,München (Lehel) 701 m,089 29 16 27 18,
Scaravelli Susanne Dr.,arzt,Tal 13,80331,München (Altstadt) 283 m,089 22 19 79,
Beyerlein Stefan Dr.med.,arzt,Herzogspitalstr. 3,80331,München (Altstadt) 523 m,089 20 20 94-27,
HNO am Maximiliansplatz Eva Wimmer Dr.,arzt,Oskar-von-Miller-Ring 1,80333,München (Maxvorstadt) 759 m,089 57 92 04 20,
"Ramesohl Regina Dr.med., Hautarzt am Maximiliansplatz",arzt,Oskar-von-Miller-Ring 1,80333,München (Maxvorstadt) 759 m,089 23 75 27 37,
Appenrodt Stefan Dr.,arzt,Sendlinger Str. 42,80331,München (Altstadt-Lehel) 545 m,089 26 55 81,
Schmid Karl-Michael Dr. med. Internist,arzt,Appenzeller Str. 129,81475,"München (Fürstenried) 8,9 km",089 75 30 26,
Dr.med. Andreas Stehle,arzt,Einsteinstr. 1,81675,"München (Haidhausen) 1,7 km",089 47 36 38,
Hilderscheid C. Dr.med.,arzt,Maffeistr. 4,80333,München (Altstadt) 280 m,089 2 12 68 51-0,
Spanyi von Rita Dr. med.,arzt,Hildegardstr. 11,80539,München (Altstadt) 604 m,089 21 99 85-0,
Koller Bettina Dr.,arzt,Hildegardstr. 11,80539,München (Altstadt) 605 m,089 24 21 12 92,
Bertermann Otto Dr.med.,arzt,Gärtnerplatz 5,80469,München (Isarvorstadt) 612 m,,
Bertermann Otto Dr.med.,arzt,Gärtnerplatz 5,80469,München (Isarvorstadt) 617 m,089 26 76 36,
Below von Beate Dr.med.,arzt,Steinsdorfstr. 20,80538,München (Lehel) 859 m,,
"KIZ - Kardiologie im Zentrum, Ischinger Thomas Prof.Dr.med., Friedrichsen Bo Dr.med., Ley Gregor Dr.med.",arzt,Eisenmannstr. 4,80331,München (Altstadt) 484 m,089 2 55 44 79-0,
Anker Gabriele Dr.,arzt,Brienner Str. 11,80333,München (Kreuzviertel) 634 m,089 22 35 31,
Haydn Peter Dr.,arzt,Brienner Str. 11,80333,München (Altstadt) 635 m,089 22 70 85,
Michel Werner Dr.med.,arzt,Herzog-Wilhelm-Str. 17,80331,München (Altstadt) 647 m,089 2 60 50 46,
Dr. Meyer u. Kollegen,arzt,Sendlinger Str. 62,80331,München (Altstadt) 649 m,089 4 56 89-0,
Augenärzte am Stachus Baur Christoph Dr.med.,arzt,Sonnenstr. 1,80331,München (Altstadt) 742 m,089 54 59 87-0,
Ronel Kathrin Dr.med.,arzt,Zweibrückenstr. 2,80331,München (Isarvorstadt) 670 m,089 22 90 09,
Funck Armin Dr. u. Helga Dipl.-Psych.,arzt,Maximiliansplatz 9,80333,München (Maxvorstadt) 670 m,089 59 57 85,
Settevendemie Claudia Dr.med.,arzt,Zweibrückenstr. 1,80331,München (Lehel) 691 m,089 22 25 35,
Becker Werner Dr.,arzt,Isartorplatz 6,80331,München (Lehel) 700 m,089 22 92 16,
Vrieslander Birgitta,arzt,Liebigstr. 15,80538,München (Lehel) 1 km,089 29 24 24,
"Manzinger Harald Dr., Mangold W. Dipl.-Psych., Niedermeier N. Dr.",arzt,Nußbaumstr. 10,80336,München (Ludwigsvorstadt) 954 m,089 54 50 84 45,
"Manzinger Harald Dr., Mangold W. Dipl.-Psych. u. Niedermeier N. Dr.",arzt,Nußbaumstr. 10,80336,München (Ludwigsvorstadt) 954 m,089 54 50 84 30,
Ellwanger Jürgen Dr.med.,arzt,Ottostr. 11,80333,München (Maxvorstadt) 741 m,089 55 29 36 70,
Ehrly Johanna Dr. u. Flaman Julia Dr.,arzt,Schützenstr. 5,80335,München (Ludwigsvorstadt) 969 m,089 55 37 31,
Snopkowski Peter Dr.med.,arzt,Sonnenstr. 29,80331,München (Altstadt) 747 m,089 2 44 18 74 50,
Demberg Klaus Dr.,arzt,Sonnenstr. 4,80331,München (Ludwigsvorstadt) 826 m,,
Augenarzt Dr. Demberg,arzt,Sonnenstr. 4,80331,München (Ludwigsvorstadt) 826 m,089 59 51 72,
Reznicek Lukas Prof. Dr. und Lachenmayr Bernhard Prof. Dr. Dr.,arzt,Ottostr. 17,80333,München (Maxvorstadt) 759 m,089 2 60 37 91,
Bustami Basil Dr.,arzt,Maximilianstr. 47,80538,München (Lehel) 925 m,089 22 28 70,
Römer Michael Dr.,arzt,Ottostr. 5,80333,München (Maxvorstadt) 782 m,089 2 60 94 94,
Dr. Wolfgang Kohler Facharzt für Augenheilkunde,arzt,Berg-am-Laim-Str. 147,81673,"München (Berg am Laim) 4,2 km",089 67 29 68,
Goebel Katja Ch. Dr.,arzt,Schützenstr. 3,80335,München (Ludwigsvorstadt) 957 m,089 59 24 36,
"Pürschel Wolfgang Dr. med., Malmusi Marcella Dr.",arzt,Müllerstr. 54,80469,München (Altstadt) 822 m,089 26 02 25 94,
"Edelmann, J. Dr.med. - Schurr, R. Dr. med. - Schurr, C. Dr. med.",arzt,Oskar-von-Miller-Ring 29,80333,München (Maxvorstadt) 974 m,089 28 68 70-0,
Yüksektepe Dr.,arzt,Schützenstr. 5,80335,München (Ludwigsvorstadt) 975 m,089 45 21 46 36,
Villinger Thomas Dr.med.,arzt,Sendlinger-Tor-Platz 10,80336,München (Altstadt) 751 m,089 55 56 55,
Villinger Thomas Dr.med.,arzt,Sendlinger-Tor-Platz 10,80336,München (Altstadt) 752 m,089 55 44 55,
Franke Christian Prof.Dr.Dr.med.,arzt,Weinstr. 3,80333,München (Altstadt) 86 m,089 30 90 55 99-0,
Vogt Eiko Dr.,arzt,Klenzestr. 55,80469,München (Isarvorstadt) 877 m,089 20 00 91 33,
Fürster Elmira,arzt,Barer Str. 48,80799,"München (Maxvorstadt) 1,4 km",089 70 09 64 06,
Zimmermann Carolin Dr.med.,arzt,Landwehrstr. 7,80336,München (Ludwigsvorstadt) 893 m,089 59 18 08,
DIE RADIOLOGIE München Zentrum,arzt,Sonnenstr. 17,80331,München (Altstadt) 761 m,089 5 50 59 60,
Giessler Svenja Dr.,arzt,Widenmayerstr. 32,80538,"München (Lehel) 1,7 km",089 23 23 26 39-0,
"Posern Michael Dr. med., Julia",arzt,Mariahilfstr. 13,81541,"München (Au) 1,3 km",089 6 51 82 08,
Ästhetisch-Plastische Chirurgie Dr. Metz,arzt,Innere Wiener Str. 46,81667,"München (Haidhausen) 1,6 km",089 20 07 07 07,
Lebentrau Karin Dr.,arzt,Schwanthalerstr. 17,80336,München (Ludwigsvorstadt) 1 km,089 29 09 45-0,
Baumgarten Ulrike Dr.,arzt,Dachauer Str. 4,80335,"München (Maxvorstadt) 1,2 km",089 59 27 97,
Roth Wolfgang & Kollegen Dr. med.,arzt,Holzstr. 19,80469,München (Isarvorstadt) 1 km,089 21 93 85 01,
Gastroenterologie im Josephinum,arzt,Schönfeldstr. 16,80539,München (Maxvorstadt) 1 km,089 28 81 42-0,
Sporer Bernd PD Dr.med.,arzt,Tal 13,80331,München (Altstadt) 283 m,089 22 47 47,
Kamaterou-Munker Mirsinoula,arzt,Augsburgerstr. 19,80337,München (Isarvorstadt) 1 km,089 26 85 43,
Kamaterou-Munker Mirsinoula,arzt,Augsburgerstr. 19,80337,München (Isarvorstadt) 1 km,,
Rubach Axel Dr.med.,arzt,Holzstr. 22,80469,München (Isarvorstadt) 1 km,089 26 58 42,
Schindler Ludwig Prof.Dr.,arzt,Auenstr. 6,80469,"München (Isarvorstadt) 1,1 km",089 2 01 17 11,
Schwörbel Arlette,arzt,Kaulbachstr. 41,80539,"München (Maxvorstadt) 1,5 km",089 28 77 79 05,
Volkmer Christian Dr.med.,arzt,Paul-Heyse-Str. 37,80336,"München (Ludwigsvorstadt) 1,5 km",089 54 40 33 57,
Reischl Reinhold Dr.med.,arzt,Fraunhoferstr. 12,80469,München (Isarvorstadt) 793 m,089 26 02 62 60,
Cardia Paola Dr. Dipl.-Psych.,arzt,Zeppelinstr. 55,81669,"München (Au) 1,2 km",089 34 02 01 17,
"Frauenärzte Fünf Höfe Gemeinschaftspraxis Dr. Stefan Albich, Dr. Michael Römisch",arzt,Salvatorstr. 3,80333,München (Altstadt) 435 m,089 25 55 95 90,
Tudor Christian Dr. Dr.,arzt,Isartorplatz 4,80331,München (Lehel) 671 m,089 29 33 23,
Maier-Wyschka Agneta Dr.med.,arzt,Hauptstr. 14,85579,"Neubiberg 9,5 km",089 66 00 99 56,
Gemeinschaftspraxis Dr. Brommer & Dr. Weltz,arzt,Brienner Str. 11,80333,München (Altstadt) 635 m,089 29 89 42,
Gemeinschaftspraxis Dr. Brommer & Dr. Weltz,arzt,Brienner Str. 11,80333,München (Altstadt) 635 m,,
Gastroenterologische Facharztpraxis Ralph Czekalla Dr.,arzt,Rosenheimer Str. 52,81669,"München (Haidhausen) 1,6 km",089 4 48 58 50,
Kornasoff Dietrich Dr.med.,arzt,Bayerstr. 3,80335,München (Ludwigsvorstadt) 902 m,089 20 60 99-60,
Facharztpraxis Prof. Dr.med. Dr.med. habil. Arthur Gerl,arzt,Herzog-Heinrich-Strasse 10,80336,"München 1,6 km",089 22 45 28,
kardiologie pneumologie brienner46,arzt,Brienner Str. 46,80333,"München (Maxvorstadt) 1,6 km",089 52 41 45,
Mansour Hakim,arzt,Regerstr. 12,81541,"München (Au) 1,7 km",089 48 38 15,
Kinderwunsch im Zentrum KiZ Roxana Popovici PD Dr.med.,arzt,Bayerstr. 3,80335,München (Ludwigsvorstadt) 902 m,089 4 52 21 78-0,
Kotter Gerhard,arzt,Barer Str. 48,80799,"München (Maxvorstadt) 1,4 km",089 28 80 63 48,
Birkhofer Hae-Kyung Dr.med.,arzt,Innere Wiener Str. 11A,81667,"München (Haidhausen) 1,4 km",089 44 14 26 56,
Dres.med. Ruckdeschel & Goettsberger,arzt,Karlsplatz 10,80335,München (Altstadt) 707 m,089 51 55 57-0,
"Frank Wolfgang Dr., Kick Josef Dr.",arzt,Pettenkoferstr. 32,80336,"München (Ludwigsvorstadt) 1,5 km",089 53 20 02,
Reuter Henning Dr.med.,arzt,Waltherstr. 32,80337,"München (Isarvorstadt) 1,5 km",089 53 92 59,
"Keydel Jochen Dr.med., Clausius Nicola Dr.med.",arzt,Karlstr. 44,80333,"München (Maxvorstadt) 1,3 km",089 59 08 36 60,
Bullemer Rudolf Dr. med.,arzt,Rosenheimer Str. 36,81669,"München (Haidhausen) 1,5 km",089 44 45 23 05,
Unfallpraxis München Süd,arzt,St.-Bonifatius-Str. 5,81541,"München (Obergiesing) 2,1 km",089 69 58 56,
Seyschab Philipp Dr.med.,arzt,Waltherstr. 33,80337,"München (Isarvorstadt) 1,6 km",089 53 10 73,
Praxis für Psychotherapie Julia Wigger-Numberger,arzt,Hiltenspergerstr. 36,80796,"München (Schwabing-West) 2,7 km",089 2 71 73 79,
"Dr. med. Birkner Thomas, Frauenarzt",arzt,Kaiserstr. 26,80801,"München (Schwabing) 2,7 km",089 34 41 18,
Bullemer Ute Dr.,arzt,Lindwurmstr. 10,80337,"München (Ludwigsvorstadt) 1,6 km",089 54 40 48 11,
Golsch Stefan Dr.med.,arzt,Bayerstr. 15,80335,München (Ludwigsvorstadt) 1 km,089 53 49 23,
Rose-Mayer Angelika,arzt,Baumstr. 10,80469,"München (Isarvorstadt) 1,3 km",089 18 91 01 30,
Roithmaier Alexander Dr.med.,arzt,Max-Planck-Str. 7,81675,"München (Haidhausen) 1,6 km",089 1 29 37 71,
Folkerts Werner Dr.med.,arzt,Augustenstr. 64,80333,"München (Maxvorstadt) 1,6 km",089 52 46 52,
Wittig Florian Dr.,arzt,Einsteinstr. 1,81675,"München (Haidhausen) 1,7 km",089 62 28 61 70,
Wegener Elisabeth Dr.med.,arzt,Clemensstr. 129,80796,"München (Haidhausen) 1,7 km",089 6 88 58 80,
Menzel Grit,arzt,Prinzregentenstr. 79,81675,"München (Bogenhausen) 2,1 km",089 47 81 87,
Dr. Beatrice Coler / IMF Buk. Allgemeinmed. und Psychotherapie,arzt,Reichenbachstr. 17,80469,München (Isarvorstadt) 545 m,089 26 81 72,
Praxis für Allgemeinmedizin | Herr Dr. med. Klaus Buchholz | München,arzt,St.-Magnus-Str. 23 A,81545,"München (Harlaching) 4,8 km",089 64 43 43,
"Dr.med., Dipl.med. Norman Laube",arzt,Am Oberanger 14,85221,"Dachau 16,7 km",08131 7 15 29,
Dr. med. Andrea Spandl-Blücher,arzt,Rathausstr. 4,85614,"Kirchseeon 24,2 km",08091 96 64,
Gemeinschaftspraxis Haseke Claudia u. Steffen,arzt,Schleißheimer Str. 224,80797,"München (Schwabing-West) 3,6 km",089 3 08 68 01,
Allg. Privat-Zahnärztlicher Notdienst,arzt,München,,,089 51 71 76 98,
Eckstein Barbara Dr.med.,arzt,Terofalstr. 23a,80689,"München (Hadern) 7,6 km",089 7 00 11 12,
Ertl Claudia Dr.med.,arzt,Lanzenhaarer Str. 1,82041,"Oberhaching 12,5 km",089 61 30 92 22,
Franze Marianne Dr.med.,arzt,Elsässer Str. 9,81667,"München (Haidhausen) 2,3 km",089 48 99 68 30,
Kochems Thomas Dr.med.,arzt,Innere Wiener Str. 56,81667,"München (Haidhausen) 1,7 km",089 4 80 20 18,
"Lesinski Paul Dr.med. D.O. DAAO, Zimmermann Rainer Dr.med. D.O.M.",arzt,Valleystr. 17,81371,München (Sendling) 3 km,089 76 56 11,
Liben Beshir Dr.,arzt,Appenzeller Str. 95,81475,"München (Fürstenried) 9,1 km",089 75 67 19,
Nittner Eva Dr.med.,arzt,Philipp-Reis-Str. 19,81479,"München (Solln) 6,9 km",089 7 91 35 43,
Schratzlseer Georg Dr.med. Deyhle-Oeben Barbara Dr.med.,arzt,Fischartstr. 21,80686,"München (Laim) 5,4 km",089 56 60 67,
Alcock U. Dr.med. und Bogner C. Dr.med.,arzt,Rosenkavalierplatz 17,81925,"München (Bogenhausen) 3,7 km",089 4 47 07 22,
Dr. med. Barbara Naumann Internistin,arzt,Ottobrunner Str. 18,81737,"München (Ramersdorf) 4,3 km",089 6 80 65 71,
Dr. med. Michael Jung,arzt,Barer Str. 39,80799,"München (Maxvorstadt) 1,5 km",089 28 19 73,
Dr. med. Rainer Wöhrle Internist und Rheumatologe,arzt,Forstenrieder Str. 4 A,82061,"Neuried 9,5 km",089 89 74 50 44,
Dr. med. Sylvia Galia-Groß,arzt,Leopoldstr. 169,80804,"München (Schwabing) 4,1 km",089 39 94 11,
Gans Georgeta Dr.med.,arzt,Winterstr. 10,82194,"Gröbenzell 16,9 km",08142 4 10 46 36,
Kriegbaum Axel,arzt,Bahnhofstr. 21,82152,"Planegg 12,2 km",089 8 54 28 35,
Adler Andreas Internist,arzt,Sendlinger-Tor-Platz 7,80336,München (Ludwigsvorstadt) 870 m,089 55 48 79,
Bärbel Steininger Fachärztin f. Allgemeinmedizin Naturheilkunde,arzt,Albert-Roßhaupter-Straße 73,81369,"München (Sendling-Westpark) 4,4 km",089 7 60 74 78,
Dr. med. May Leveringhaus - Ärztin für Allgemeinmedizin,arzt,Zeppelinstr. 67,81669,"München (Au) 1,1 km",089 48 55 60,
Dr. (Univ. Sarajevo) Gordan Lasic,arzt,Fürstenrieder Str. 217,81377,"München (Sendling-Westpark) 5,9 km",089 7 19 48 49,
Frau Dr. med. Patricia März,arzt,Schützenstr. 5,80335,München (Ludwigsvorstadt) 974 m,089 55 71 71,
"Praxis Dr. Bjarne Krebs, Internist",arzt,Forstenrieder Allee 59,81476,"München (Forstenried) 7,5 km",089 7 59 10 55,
Berthele Claudia,arzt,Pippinger Str. 41,81245,München (Pasing-Obermenzing) 9 km,089 88 67 96,
Berthele Claudia u. Schroedter Robert,arzt,Pippinger Str. 41,81245,München (Obermenzing) 9 km,,
Hundemer Christoph Dr.med.,arzt,Offenbachstr. 29,81245,"München (Pasing) 8,3 km",089 88 55 80,
Natascha Juchert,arzt,Fritz-Baer-Str. 1,81476,München (Forstenried) 8 km,089 75 12 08,
Pneumologische Gemeinschaftspraxis Dres. Tzimas,arzt,Burgstr. 7,80331,München (Altstadt) 159 m,089 48 62 04,
Dres.med. Ruckdeschel & Goettsberger,arzt,Karlsplatz 10,80335,München (Altstadt) 707 m,089 5 15 55 70,
Drs. med. Georg Zahneisen und Traute Kimmich,arzt,Josephsplatz 4,80798,"München (Maxvorstadt) 2,1 km",089 2 71 88 21,
Frauenärztin Dr. med. Inga Theopold,arzt,Rindermarkt 17,80331,München (Altstadt) 77 m,089 26 80 20,
Dr. med. Axel Filzmayer,arzt,Residenzstr. 27,80333,München (Altstadt) 498 m,089 22 20 20,
Dr. Karlbauer und Kollegen,arzt,Sendlinger Str. 45,80331,München (Altstadt) 630 m,089 4 61 34 55 50,
Frauenarzt | Frauenarztpraxis am Stachus Dr. Meyer - Cocron & Dr. Wendler | München,arzt,Karlsplatz 8,80335,München (Altstadt) 706 m,089 22 22 11,
"Beckers Meret, Bönniger-Beckers Franzis Dr.",arzt,Max-Weber-Platz 3,81675,"München (Haidhausen) 1,7 km",089 48 20 84,
Praxis für Orthopädie und Chirurgie Ted Rochau,arzt,Georgenstraße 39,80799,München (Maxvorstadt) 2 km,089 2 71 72 21,
"Dr. med. Rolf Krebs Orthopäde Privatpraxis f. Rheumatologie, Sportmedizin, Chirotherapie, ambulante und stationäre Operationen",arzt,Karlsplatz 4,80335,München (Altstadt) 724 m,089 35 89 83 85,
ORTHOPÄDISCHE PRIVATPRAXIS MÜNCHEN NEUHAUSEN DR. MED. KAI WEICHEL,arzt,Lachnerstr. 1 / III,80639,"München (Neuhausen) 3,9 km",089 16 05 94,
MVZ Hautarzt Schwabing,arzt,Leopoldstr. 18,80802,"München (Schwabing) 1,9 km",089 3 26 57 00 40,
Radiologie München Nymphenburg Dr.med. Cornelia Hundt,arzt,Arnulfstr. 300,80639,"München (Nymphenburg) 5,1 km",089 1 78 76 98 30,
MVZ Südbayern GmbH Dr. Med. Marcella Kollmann-Hemmerich,arzt,Bauseweinallee 2,81247,München (Obermenzing) 8 km,089 87 58 91 12,
